集計上の作物分類,作物名,用途,登録番号,農薬の種類,農薬の名称,適用病害虫雑草名,使用方法
稲,直播水稲,除草剤,23748,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,ゼータタイガー１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23748,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,ゼータタイガー１キロ粒剤,水田一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24228,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,ゼータタイガー３００ＦＧ,アオミドロ・藻類による表層はく離,湛水散布､湛水周縁散布又は無人航空機による散布
稲,直播水稲,除草剤,24228,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,ゼータタイガー３００ＦＧ,ウリカワ,湛水散布､湛水周縁散布又は無人航空機による散布
稲,直播水稲,除草剤,24228,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,ゼータタイガー３００ＦＧ,セリ,湛水散布､湛水周縁散布又は無人航空機による散布
稲,直播水稲,除草剤,24228,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,ゼータタイガー３００ＦＧ,ヒルムシロ,湛水散布､湛水周縁散布又は無人航空機による散布
稲,直播水稲,除草剤,24228,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,ゼータタイガー３００ＦＧ,ホタルイ,湛水散布､湛水周縁散布又は無人航空機による散布
稲,直播水稲,除草剤,24228,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,ゼータタイガー３００ＦＧ,マツバイ,湛水散布､湛水周縁散布又は無人航空機による散布
稲,直播水稲,除草剤,24228,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,ゼータタイガー３００ＦＧ,ミズガヤツリ,湛水散布､湛水周縁散布又は無人航空機による散布
稲,直播水稲,除草剤,24228,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,ゼータタイガー３００ＦＧ,一年生雑草,湛水散布､湛水周縁散布又は無人航空機による散布
稲,直播水稲,除草剤,23735,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,ゼータタイガーフロアブル,アオミドロ・藻類による表層はく離,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23735,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,ゼータタイガーフロアブル,ウリカワ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23735,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,ゼータタイガーフロアブル,セリ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23735,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,ゼータタイガーフロアブル,ヒルムシロ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23735,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,ゼータタイガーフロアブル,ホタルイ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23735,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,ゼータタイガーフロアブル,マツバイ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23735,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,ゼータタイガーフロアブル,ミズガヤツリ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23735,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,ゼータタイガーフロアブル,水田一年生雑草,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23747,プロピリスルフロン・ペントキサゾン粒剤,ゼータハンマー１キロ粒剤,アオミドロ・藻類による表層はく離,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23747,プロピリスルフロン・ペントキサゾン粒剤,ゼータハンマー１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23747,プロピリスルフロン・ペントキサゾン粒剤,ゼータハンマー１キロ粒剤,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23747,プロピリスルフロン・ペントキサゾン粒剤,ゼータハンマー１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23747,プロピリスルフロン・ペントキサゾン粒剤,ゼータハンマー１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23747,プロピリスルフロン・ペントキサゾン粒剤,ゼータハンマー１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23747,プロピリスルフロン・ペントキサゾン粒剤,ゼータハンマー１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23747,プロピリスルフロン・ペントキサゾン粒剤,ゼータハンマー１キロ粒剤,水田一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23878,プロピリスルフロン・ペントキサゾン水和剤,ゼータハンマーフロアブル,ウリカワ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23878,プロピリスルフロン・ペントキサゾン水和剤,ゼータハンマーフロアブル,セリ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23878,プロピリスルフロン・ペントキサゾン水和剤,ゼータハンマーフロアブル,ヒルムシロ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23878,プロピリスルフロン・ペントキサゾン水和剤,ゼータハンマーフロアブル,ホタルイ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23878,プロピリスルフロン・ペントキサゾン水和剤,ゼータハンマーフロアブル,マツバイ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23878,プロピリスルフロン・ペントキサゾン水和剤,ゼータハンマーフロアブル,ミズガヤツリ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23878,プロピリスルフロン・ペントキサゾン水和剤,ゼータハンマーフロアブル,水田一年生雑草,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23154,プロピリスルフロン・ブロモブチド粒剤,ゼータファイヤ１キロ粒剤,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23154,プロピリスルフロン・ブロモブチド粒剤,ゼータファイヤ１キロ粒剤,セリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23154,プロピリスルフロン・ブロモブチド粒剤,ゼータファイヤ１キロ粒剤,ヒルムシロ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23154,プロピリスルフロン・ブロモブチド粒剤,ゼータファイヤ１キロ粒剤,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23154,プロピリスルフロン・ブロモブチド粒剤,ゼータファイヤ１キロ粒剤,マツバイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23154,プロピリスルフロン・ブロモブチド粒剤,ゼータファイヤ１キロ粒剤,ミズガヤツリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23154,プロピリスルフロン・ブロモブチド粒剤,ゼータファイヤ１キロ粒剤,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23191,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,センイチＭＸ１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23191,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,センイチＭＸ１キロ粒剤,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23191,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,センイチＭＸ１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23191,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,センイチＭＸ１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23191,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,センイチＭＸ１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23191,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,センイチＭＸ１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23191,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,センイチＭＸ１キロ粒剤,水田一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24352,プロピリスルフロン・ランコトリオンナトリウム塩粒剤,タンボエースＫ　Ｚ１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24352,プロピリスルフロン・ランコトリオンナトリウム塩粒剤,タンボエースＫ　Ｚ１キロ粒剤,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24352,プロピリスルフロン・ランコトリオンナトリウム塩粒剤,タンボエースＫ　Ｚ１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24352,プロピリスルフロン・ランコトリオンナトリウム塩粒剤,タンボエースＫ　Ｚ１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24352,プロピリスルフロン・ランコトリオンナトリウム塩粒剤,タンボエースＫ　Ｚ１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24352,プロピリスルフロン・ランコトリオンナトリウム塩粒剤,タンボエースＫ　Ｚ１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24352,プロピリスルフロン・ランコトリオンナトリウム塩粒剤,タンボエースＫ　Ｚ１キロ粒剤,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23030,カフェンストロール・カルフェントラゾンエチル・フルセトスルフロン・ベンゾビシクロン粒剤,タンボエーススカイ５００グラム粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23030,カフェンストロール・カルフェントラゾンエチル・フルセトスルフロン・ベンゾビシクロン粒剤,タンボエーススカイ５００グラム粒剤,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23030,カフェンストロール・カルフェントラゾンエチル・フルセトスルフロン・ベンゾビシクロン粒剤,タンボエーススカイ５００グラム粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23030,カフェンストロール・カルフェントラゾンエチル・フルセトスルフロン・ベンゾビシクロン粒剤,タンボエーススカイ５００グラム粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23030,カフェンストロール・カルフェントラゾンエチル・フルセトスルフロン・ベンゾビシクロン粒剤,タンボエーススカイ５００グラム粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23030,カフェンストロール・カルフェントラゾンエチル・フルセトスルフロン・ベンゾビシクロン粒剤,タンボエーススカイ５００グラム粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23030,カフェンストロール・カルフェントラゾンエチル・フルセトスルフロン・ベンゾビシクロン粒剤,タンボエーススカイ５００グラム粒剤,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23774,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,タンボパワー１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23774,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,タンボパワー１キロ粒剤,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23774,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,タンボパワー１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23774,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,タンボパワー１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23774,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,タンボパワー１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23774,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,タンボパワー１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23774,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,タンボパワー１キロ粒剤,水田一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23979,イプフェンカルバゾン・イマゾスルフロン・ベンゾビシクロン粒剤,ツルギ１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23979,イプフェンカルバゾン・イマゾスルフロン・ベンゾビシクロン粒剤,ツルギ１キロ粒剤,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23979,イプフェンカルバゾン・イマゾスルフロン・ベンゾビシクロン粒剤,ツルギ１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23979,イプフェンカルバゾン・イマゾスルフロン・ベンゾビシクロン粒剤,ツルギ１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23979,イプフェンカルバゾン・イマゾスルフロン・ベンゾビシクロン粒剤,ツルギ１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23979,イプフェンカルバゾン・イマゾスルフロン・ベンゾビシクロン粒剤,ツルギ１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23979,イプフェンカルバゾン・イマゾスルフロン・ベンゾビシクロン粒剤,ツルギ１キロ粒剤,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24188,イプフェンカルバゾン・イマゾスルフロン・ベンゾビシクロン粒剤,ツルギ２５０粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24188,イプフェンカルバゾン・イマゾスルフロン・ベンゾビシクロン粒剤,ツルギ２５０粒剤,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24188,イプフェンカルバゾン・イマゾスルフロン・ベンゾビシクロン粒剤,ツルギ２５０粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24188,イプフェンカルバゾン・イマゾスルフロン・ベンゾビシクロン粒剤,ツルギ２５０粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24188,イプフェンカルバゾン・イマゾスルフロン・ベンゾビシクロン粒剤,ツルギ２５０粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24188,イプフェンカルバゾン・イマゾスルフロン・ベンゾビシクロン粒剤,ツルギ２５０粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24188,イプフェンカルバゾン・イマゾスルフロン・ベンゾビシクロン粒剤,ツルギ２５０粒剤,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23980,イプフェンカルバゾン・イマゾスルフロン・ベンゾビシクロン水和剤,ツルギフロアブル,ウリカワ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23980,イプフェンカルバゾン・イマゾスルフロン・ベンゾビシクロン水和剤,ツルギフロアブル,ホタルイ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23980,イプフェンカルバゾン・イマゾスルフロン・ベンゾビシクロン水和剤,ツルギフロアブル,マツバイ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23980,イプフェンカルバゾン・イマゾスルフロン・ベンゾビシクロン水和剤,ツルギフロアブル,ミズガヤツリ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23980,イプフェンカルバゾン・イマゾスルフロン・ベンゾビシクロン水和剤,ツルギフロアブル,一年生雑草,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,24380,オキサジクロメホン・テフリルトリオン・メタゾスルフロン粒剤,ディオーレ１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24380,オキサジクロメホン・テフリルトリオン・メタゾスルフロン粒剤,ディオーレ１キロ粒剤,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24380,オキサジクロメホン・テフリルトリオン・メタゾスルフロン粒剤,ディオーレ１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24380,オキサジクロメホン・テフリルトリオン・メタゾスルフロン粒剤,ディオーレ１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24380,オキサジクロメホン・テフリルトリオン・メタゾスルフロン粒剤,ディオーレ１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24380,オキサジクロメホン・テフリルトリオン・メタゾスルフロン粒剤,ディオーレ１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24380,オキサジクロメホン・テフリルトリオン・メタゾスルフロン粒剤,ディオーレ１キロ粒剤,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24462,オキサジクロメホン・テフリルトリオン・メタゾスルフロン粒剤,ディオーレエアー粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24462,オキサジクロメホン・テフリルトリオン・メタゾスルフロン粒剤,ディオーレエアー粒剤,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24462,オキサジクロメホン・テフリルトリオン・メタゾスルフロン粒剤,ディオーレエアー粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24462,オキサジクロメホン・テフリルトリオン・メタゾスルフロン粒剤,ディオーレエアー粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24462,オキサジクロメホン・テフリルトリオン・メタゾスルフロン粒剤,ディオーレエアー粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24462,オキサジクロメホン・テフリルトリオン・メタゾスルフロン粒剤,ディオーレエアー粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24462,オキサジクロメホン・テフリルトリオン・メタゾスルフロン粒剤,ディオーレエアー粒剤,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23928,イマゾスルフロン・ピラクロニル・ベンゾビシクロン粒剤,テイクイット１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23928,イマゾスルフロン・ピラクロニル・ベンゾビシクロン粒剤,テイクイット１キロ粒剤,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23928,イマゾスルフロン・ピラクロニル・ベンゾビシクロン粒剤,テイクイット１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23928,イマゾスルフロン・ピラクロニル・ベンゾビシクロン粒剤,テイクイット１キロ粒剤,ヘラオモダカ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23928,イマゾスルフロン・ピラクロニル・ベンゾビシクロン粒剤,テイクイット１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23928,イマゾスルフロン・ピラクロニル・ベンゾビシクロン粒剤,テイクイット１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23928,イマゾスルフロン・ピラクロニル・ベンゾビシクロン粒剤,テイクイット１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23928,イマゾスルフロン・ピラクロニル・ベンゾビシクロン粒剤,テイクイット１キロ粒剤,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23929,イマゾスルフロン・ピラクロニル・ベンゾビシクロン水和剤,テイクイットフロアブル,アオミドロ・藻類による表層はく離,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,23929,イマゾスルフロン・ピラクロニル・ベンゾビシクロン水和剤,テイクイットフロアブル,ウリカワ,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,23929,イマゾスルフロン・ピラクロニル・ベンゾビシクロン水和剤,テイクイットフロアブル,セリ,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,23929,イマゾスルフロン・ピラクロニル・ベンゾビシクロン水和剤,テイクイットフロアブル,ヒルムシロ,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,23929,イマゾスルフロン・ピラクロニル・ベンゾビシクロン水和剤,テイクイットフロアブル,ヘラオモダカ,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,23929,イマゾスルフロン・ピラクロニル・ベンゾビシクロン水和剤,テイクイットフロアブル,ホタルイ,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,23929,イマゾスルフロン・ピラクロニル・ベンゾビシクロン水和剤,テイクイットフロアブル,マツバイ,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,23929,イマゾスルフロン・ピラクロニル・ベンゾビシクロン水和剤,テイクイットフロアブル,ミズガヤツリ,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,23929,イマゾスルフロン・ピラクロニル・ベンゾビシクロン水和剤,テイクイットフロアブル,一年生雑草,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,23360,ペノキススラム・ベンゾビシクロン粒剤,テッケン１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23360,ペノキススラム・ベンゾビシクロン粒剤,テッケン１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23360,ペノキススラム・ベンゾビシクロン粒剤,テッケン１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23360,ペノキススラム・ベンゾビシクロン粒剤,テッケン１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23360,ペノキススラム・ベンゾビシクロン粒剤,テッケン１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23360,ペノキススラム・ベンゾビシクロン粒剤,テッケン１キロ粒剤,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23697,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド粒剤,デルタアタック１キロ粒剤,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23697,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド粒剤,デルタアタック１キロ粒剤,セリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23697,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド粒剤,デルタアタック１キロ粒剤,ヒルムシロ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23697,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド粒剤,デルタアタック１キロ粒剤,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23697,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド粒剤,デルタアタック１キロ粒剤,マツバイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23697,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド粒剤,デルタアタック１キロ粒剤,ミズガヤツリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23697,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド粒剤,デルタアタック１キロ粒剤,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,24235,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド粒剤,デルタアタック４００ＦＧ,ウリカワ,湛水散布､湛水周縁散布又は無人航空機による散布
稲,直播水稲,除草剤,24235,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド粒剤,デルタアタック４００ＦＧ,セリ,湛水散布､湛水周縁散布又は無人航空機による散布
稲,直播水稲,除草剤,24235,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド粒剤,デルタアタック４００ＦＧ,ホタルイ,湛水散布､湛水周縁散布又は無人航空機による散布
稲,直播水稲,除草剤,24235,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド粒剤,デルタアタック４００ＦＧ,マツバイ,湛水散布､湛水周縁散布又は無人航空機による散布
稲,直播水稲,除草剤,24235,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド粒剤,デルタアタック４００ＦＧ,ミズガヤツリ,湛水散布､湛水周縁散布又は無人航空機による散布
稲,直播水稲,除草剤,24235,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド粒剤,デルタアタック４００ＦＧ,一年生雑草,湛水散布､湛水周縁散布又は無人航空機による散布
稲,直播水稲,除草剤,23695,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド水和剤,デルタアタックフロアブル,ウリカワ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23695,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド水和剤,デルタアタックフロアブル,セリ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23695,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド水和剤,デルタアタックフロアブル,ヒルムシロ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23695,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド水和剤,デルタアタックフロアブル,ヘラオモダカ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23695,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド水和剤,デルタアタックフロアブル,ホタルイ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23695,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド水和剤,デルタアタックフロアブル,マツバイ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23695,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド水和剤,デルタアタックフロアブル,ミズガヤツリ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23695,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド水和剤,デルタアタックフロアブル,水田一年生雑草,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,21155,ピリミノバックメチル・ブロモブチド・ベンスルフロンメチル・ペントキサゾン剤,トップガン２５０グラム,ウリカワ,湛水散布､湛水周縁散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,21155,ピリミノバックメチル・ブロモブチド・ベンスルフロンメチル・ペントキサゾン剤,トップガン２５０グラム,セリ,湛水散布､湛水周縁散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,21155,ピリミノバックメチル・ブロモブチド・ベンスルフロンメチル・ペントキサゾン剤,トップガン２５０グラム,ヒルムシロ,湛水散布､湛水周縁散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,21155,ピリミノバックメチル・ブロモブチド・ベンスルフロンメチル・ペントキサゾン剤,トップガン２５０グラム,ホタルイ,湛水散布､湛水周縁散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,21155,ピリミノバックメチル・ブロモブチド・ベンスルフロンメチル・ペントキサゾン剤,トップガン２５０グラム,マツバイ,湛水散布､湛水周縁散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
