集計上の作物分類,作物名,用途,登録番号,農薬の種類,農薬の名称,適用病害虫雑草名,使用方法
稲,移植水稲,除草剤,23710,ピリミスルファン・フェノキサスルホン・ベンゾビシクロン剤,ベンケイ豆つぶ２５０,多年生広葉雑草,湛水散布､湛水周縁散布又は無人航空機による散布
稲,移植水稲,除草剤,23713,ピラゾレート・ベンゾビシクロン・メタゾスルフロン粒剤,シュナイデン１キロ粒剤,一年生雑草,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23713,ピラゾレート・ベンゾビシクロン・メタゾスルフロン粒剤,シュナイデン１キロ粒剤,多年生広葉雑草,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23716,ピラゾレート・ベンゾビシクロン・メタゾスルフロン水和剤,アールタイプフロアブル,一年生雑草,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23716,ピラゾレート・ベンゾビシクロン・メタゾスルフロン水和剤,アールタイプフロアブル,多年生広葉雑草,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23717,ピラゾレート・ベンゾビシクロン・メタゾスルフロン水和剤,シュナイデンフロアブル,一年生雑草,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23717,ピラゾレート・ベンゾビシクロン・メタゾスルフロン水和剤,シュナイデンフロアブル,多年生広葉雑草,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23719,ピラクロニル・プロピリスルフロン・ブロモブチド粒剤,アッパレＺ１キロ粒剤,アオミドロ・藻類による表層はく離,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23719,ピラクロニル・プロピリスルフロン・ブロモブチド粒剤,アッパレＺ１キロ粒剤,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23719,ピラクロニル・プロピリスルフロン・ブロモブチド粒剤,アッパレＺ１キロ粒剤,エゾノサヤヌカグサ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23719,ピラクロニル・プロピリスルフロン・ブロモブチド粒剤,アッパレＺ１キロ粒剤,オモダカ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23719,ピラクロニル・プロピリスルフロン・ブロモブチド粒剤,アッパレＺ１キロ粒剤,クログワイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23719,ピラクロニル・プロピリスルフロン・ブロモブチド粒剤,アッパレＺ１キロ粒剤,コウキヤガラ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23719,ピラクロニル・プロピリスルフロン・ブロモブチド粒剤,アッパレＺ１キロ粒剤,シズイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23719,ピラクロニル・プロピリスルフロン・ブロモブチド粒剤,アッパレＺ１キロ粒剤,セリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23719,ピラクロニル・プロピリスルフロン・ブロモブチド粒剤,アッパレＺ１キロ粒剤,ヒルムシロ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23719,ピラクロニル・プロピリスルフロン・ブロモブチド粒剤,アッパレＺ１キロ粒剤,ヘラオモダカ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23719,ピラクロニル・プロピリスルフロン・ブロモブチド粒剤,アッパレＺ１キロ粒剤,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23719,ピラクロニル・プロピリスルフロン・ブロモブチド粒剤,アッパレＺ１キロ粒剤,マツバイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23719,ピラクロニル・プロピリスルフロン・ブロモブチド粒剤,アッパレＺ１キロ粒剤,ミズガヤツリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23719,ピラクロニル・プロピリスルフロン・ブロモブチド粒剤,アッパレＺ１キロ粒剤,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23723,テフリルトリオン・フェントラザミド剤,ボデーガード豆つぶ２５０,アオミドロ・藻類による表層はく離,湛水散布､湛水周縁散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23723,テフリルトリオン・フェントラザミド剤,ボデーガード豆つぶ２５０,ウリカワ,湛水散布､湛水周縁散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23723,テフリルトリオン・フェントラザミド剤,ボデーガード豆つぶ２５０,エゾノサヤヌカグサ,湛水散布､湛水周縁散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23723,テフリルトリオン・フェントラザミド剤,ボデーガード豆つぶ２５０,オモダカ,湛水散布､湛水周縁散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23723,テフリルトリオン・フェントラザミド剤,ボデーガード豆つぶ２５０,セリ,湛水散布､湛水周縁散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23723,テフリルトリオン・フェントラザミド剤,ボデーガード豆つぶ２５０,ヒルムシロ,湛水散布､湛水周縁散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23723,テフリルトリオン・フェントラザミド剤,ボデーガード豆つぶ２５０,ヘラオモダカ,湛水散布､湛水周縁散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23723,テフリルトリオン・フェントラザミド剤,ボデーガード豆つぶ２５０,ホタルイ,湛水散布､湛水周縁散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23723,テフリルトリオン・フェントラザミド剤,ボデーガード豆つぶ２５０,マツバイ,湛水散布､湛水周縁散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23723,テフリルトリオン・フェントラザミド剤,ボデーガード豆つぶ２５０,ミズガヤツリ,湛水散布､湛水周縁散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23723,テフリルトリオン・フェントラザミド剤,ボデーガード豆つぶ２５０,水田一年生雑草,湛水散布､湛水周縁散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23725,イプフェンカルバゾン・テフリルトリオン水和剤,キマリテフロアブル,アオミドロ・藻類による表層はく離,原液湛水散布､水口施用又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,移植水稲,除草剤,23725,イプフェンカルバゾン・テフリルトリオン水和剤,キマリテフロアブル,ウリカワ,原液湛水散布､水口施用又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,移植水稲,除草剤,23725,イプフェンカルバゾン・テフリルトリオン水和剤,キマリテフロアブル,オモダカ,原液湛水散布､水口施用又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,移植水稲,除草剤,23725,イプフェンカルバゾン・テフリルトリオン水和剤,キマリテフロアブル,クログワイ,原液湛水散布､水口施用又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,移植水稲,除草剤,23725,イプフェンカルバゾン・テフリルトリオン水和剤,キマリテフロアブル,シズイ,原液湛水散布､水口施用又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,移植水稲,除草剤,23725,イプフェンカルバゾン・テフリルトリオン水和剤,キマリテフロアブル,セリ,原液湛水散布､水口施用又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,移植水稲,除草剤,23725,イプフェンカルバゾン・テフリルトリオン水和剤,キマリテフロアブル,ヒルムシロ,原液湛水散布､水口施用又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,移植水稲,除草剤,23725,イプフェンカルバゾン・テフリルトリオン水和剤,キマリテフロアブル,ヘラオモダカ,原液湛水散布､水口施用又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,移植水稲,除草剤,23725,イプフェンカルバゾン・テフリルトリオン水和剤,キマリテフロアブル,ホタルイ,原液湛水散布､水口施用又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,移植水稲,除草剤,23725,イプフェンカルバゾン・テフリルトリオン水和剤,キマリテフロアブル,マツバイ,原液湛水散布､水口施用又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,移植水稲,除草剤,23725,イプフェンカルバゾン・テフリルトリオン水和剤,キマリテフロアブル,ミズガヤツリ,原液湛水散布､水口施用又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,移植水稲,除草剤,23725,イプフェンカルバゾン・テフリルトリオン水和剤,キマリテフロアブル,水田一年生雑草,原液湛水散布､水口施用又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,移植水稲,除草剤,23735,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,ゼータタイガーフロアブル,アオミドロ・藻類による表層はく離,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23735,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,ゼータタイガーフロアブル,ウリカワ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23735,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,ゼータタイガーフロアブル,エゾノサヤヌカグサ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23735,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,ゼータタイガーフロアブル,オモダカ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23735,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,ゼータタイガーフロアブル,クログワイ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23735,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,ゼータタイガーフロアブル,コウキヤガラ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23735,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,ゼータタイガーフロアブル,シズイ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23735,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,ゼータタイガーフロアブル,セリ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23735,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,ゼータタイガーフロアブル,ヒルムシロ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23735,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,ゼータタイガーフロアブル,ヘラオモダカ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23735,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,ゼータタイガーフロアブル,ホタルイ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23735,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,ゼータタイガーフロアブル,マツバイ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23735,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,ゼータタイガーフロアブル,ミズガヤツリ,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23735,プロピリスルフロン・ブロモブチド・ペントキサゾン水和剤,ゼータタイガーフロアブル,水田一年生雑草,原液湛水散布､水口施用又は無人航空機による滴下
稲,移植水稲,除草剤,23747,プロピリスルフロン・ペントキサゾン粒剤,ゼータハンマー１キロ粒剤,アオミドロ・藻類による表層はく離,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23747,プロピリスルフロン・ペントキサゾン粒剤,ゼータハンマー１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23747,プロピリスルフロン・ペントキサゾン粒剤,ゼータハンマー１キロ粒剤,オモダカ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23747,プロピリスルフロン・ペントキサゾン粒剤,ゼータハンマー１キロ粒剤,クログワイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23747,プロピリスルフロン・ペントキサゾン粒剤,ゼータハンマー１キロ粒剤,コウキヤガラ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23747,プロピリスルフロン・ペントキサゾン粒剤,ゼータハンマー１キロ粒剤,シズイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23747,プロピリスルフロン・ペントキサゾン粒剤,ゼータハンマー１キロ粒剤,セリ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23747,プロピリスルフロン・ペントキサゾン粒剤,ゼータハンマー１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23747,プロピリスルフロン・ペントキサゾン粒剤,ゼータハンマー１キロ粒剤,ヘラオモダカ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23747,プロピリスルフロン・ペントキサゾン粒剤,ゼータハンマー１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23747,プロピリスルフロン・ペントキサゾン粒剤,ゼータハンマー１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23747,プロピリスルフロン・ペントキサゾン粒剤,ゼータハンマー１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23747,プロピリスルフロン・ペントキサゾン粒剤,ゼータハンマー１キロ粒剤,水田一年生雑草,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23748,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,ゼータタイガー１キロ粒剤,アオミドロ・藻類による表層はく離,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23748,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,ゼータタイガー１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23748,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,ゼータタイガー１キロ粒剤,エゾノサヤヌカグサ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23748,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,ゼータタイガー１キロ粒剤,オモダカ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23748,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,ゼータタイガー１キロ粒剤,クログワイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23748,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,ゼータタイガー１キロ粒剤,コウキヤガラ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23748,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,ゼータタイガー１キロ粒剤,シズイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23748,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,ゼータタイガー１キロ粒剤,セリ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23748,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,ゼータタイガー１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23748,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,ゼータタイガー１キロ粒剤,ヘラオモダカ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23748,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,ゼータタイガー１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23748,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,ゼータタイガー１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23748,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,ゼータタイガー１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23748,プロピリスルフロン・ブロモブチド・ペントキサゾン粒剤,ゼータタイガー１キロ粒剤,水田一年生雑草,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23753,ダイムロン・ペントキサゾン・メタゾスルフロン水和剤,イネヒーローフロアブル,ウリカワ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,移植水稲,除草剤,23753,ダイムロン・ペントキサゾン・メタゾスルフロン水和剤,イネヒーローフロアブル,オモダカ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,移植水稲,除草剤,23753,ダイムロン・ペントキサゾン・メタゾスルフロン水和剤,イネヒーローフロアブル,クログワイ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,移植水稲,除草剤,23753,ダイムロン・ペントキサゾン・メタゾスルフロン水和剤,イネヒーローフロアブル,コウキヤガラ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,移植水稲,除草剤,23753,ダイムロン・ペントキサゾン・メタゾスルフロン水和剤,イネヒーローフロアブル,シズイ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,移植水稲,除草剤,23753,ダイムロン・ペントキサゾン・メタゾスルフロン水和剤,イネヒーローフロアブル,セリ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,移植水稲,除草剤,23753,ダイムロン・ペントキサゾン・メタゾスルフロン水和剤,イネヒーローフロアブル,ヒルムシロ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,移植水稲,除草剤,23753,ダイムロン・ペントキサゾン・メタゾスルフロン水和剤,イネヒーローフロアブル,ヘラオモダカ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,移植水稲,除草剤,23753,ダイムロン・ペントキサゾン・メタゾスルフロン水和剤,イネヒーローフロアブル,ホタルイ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,移植水稲,除草剤,23753,ダイムロン・ペントキサゾン・メタゾスルフロン水和剤,イネヒーローフロアブル,マツバイ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,移植水稲,除草剤,23753,ダイムロン・ペントキサゾン・メタゾスルフロン水和剤,イネヒーローフロアブル,ミズガヤツリ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,移植水稲,除草剤,23753,ダイムロン・ペントキサゾン・メタゾスルフロン水和剤,イネヒーローフロアブル,水田一年生雑草,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,移植水稲,除草剤,23756,イプフェンカルバゾン・イマゾスルフロン・ブロモブチド粒剤,オーリック１キロ粒剤,アオミドロ・藻類による表層はく離,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23756,イプフェンカルバゾン・イマゾスルフロン・ブロモブチド粒剤,オーリック１キロ粒剤,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23756,イプフェンカルバゾン・イマゾスルフロン・ブロモブチド粒剤,オーリック１キロ粒剤,オモダカ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23756,イプフェンカルバゾン・イマゾスルフロン・ブロモブチド粒剤,オーリック１キロ粒剤,クログワイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23756,イプフェンカルバゾン・イマゾスルフロン・ブロモブチド粒剤,オーリック１キロ粒剤,コウキヤガラ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23756,イプフェンカルバゾン・イマゾスルフロン・ブロモブチド粒剤,オーリック１キロ粒剤,シズイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23756,イプフェンカルバゾン・イマゾスルフロン・ブロモブチド粒剤,オーリック１キロ粒剤,セリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23756,イプフェンカルバゾン・イマゾスルフロン・ブロモブチド粒剤,オーリック１キロ粒剤,ヒルムシロ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23756,イプフェンカルバゾン・イマゾスルフロン・ブロモブチド粒剤,オーリック１キロ粒剤,ヘラオモダカ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23756,イプフェンカルバゾン・イマゾスルフロン・ブロモブチド粒剤,オーリック１キロ粒剤,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23756,イプフェンカルバゾン・イマゾスルフロン・ブロモブチド粒剤,オーリック１キロ粒剤,マツバイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23756,イプフェンカルバゾン・イマゾスルフロン・ブロモブチド粒剤,オーリック１キロ粒剤,ミズガヤツリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23756,イプフェンカルバゾン・イマゾスルフロン・ブロモブチド粒剤,オーリック１キロ粒剤,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,移植水稲,除草剤,23769,イプフェンカルバゾン・テフリルトリオン粒剤,キマリテ１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23769,イプフェンカルバゾン・テフリルトリオン粒剤,キマリテ１キロ粒剤,オモダカ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23769,イプフェンカルバゾン・テフリルトリオン粒剤,キマリテ１キロ粒剤,クログワイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23769,イプフェンカルバゾン・テフリルトリオン粒剤,キマリテ１キロ粒剤,シズイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23769,イプフェンカルバゾン・テフリルトリオン粒剤,キマリテ１キロ粒剤,セリ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23769,イプフェンカルバゾン・テフリルトリオン粒剤,キマリテ１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23769,イプフェンカルバゾン・テフリルトリオン粒剤,キマリテ１キロ粒剤,ヘラオモダカ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23769,イプフェンカルバゾン・テフリルトリオン粒剤,キマリテ１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23769,イプフェンカルバゾン・テフリルトリオン粒剤,キマリテ１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23769,イプフェンカルバゾン・テフリルトリオン粒剤,キマリテ１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23769,イプフェンカルバゾン・テフリルトリオン粒剤,キマリテ１キロ粒剤,水田一年生雑草,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23774,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,タンボパワー１キロ粒剤,アオミドロ・藻類による表層はく離,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23774,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,タンボパワー１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23774,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,タンボパワー１キロ粒剤,エゾノサヤヌカグサ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23774,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,タンボパワー１キロ粒剤,オモダカ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23774,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,タンボパワー１キロ粒剤,クログワイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23774,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,タンボパワー１キロ粒剤,コウキヤガラ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23774,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,タンボパワー１キロ粒剤,シズイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23774,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,タンボパワー１キロ粒剤,セリ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23774,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,タンボパワー１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23774,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,タンボパワー１キロ粒剤,ヘラオモダカ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23774,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,タンボパワー１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23774,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,タンボパワー１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23774,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,タンボパワー１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23774,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,タンボパワー１キロ粒剤,水田一年生雑草,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23792,テフリルトリオン・トリアファモン粒剤,カウンシルコンプリート１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23792,テフリルトリオン・トリアファモン粒剤,カウンシルコンプリート１キロ粒剤,エゾノサヤヌカグサ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23792,テフリルトリオン・トリアファモン粒剤,カウンシルコンプリート１キロ粒剤,オモダカ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23792,テフリルトリオン・トリアファモン粒剤,カウンシルコンプリート１キロ粒剤,キシュウスズメノヒエ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23792,テフリルトリオン・トリアファモン粒剤,カウンシルコンプリート１キロ粒剤,クログワイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23792,テフリルトリオン・トリアファモン粒剤,カウンシルコンプリート１キロ粒剤,コウキヤガラ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23792,テフリルトリオン・トリアファモン粒剤,カウンシルコンプリート１キロ粒剤,シズイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23792,テフリルトリオン・トリアファモン粒剤,カウンシルコンプリート１キロ粒剤,セリ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23792,テフリルトリオン・トリアファモン粒剤,カウンシルコンプリート１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23792,テフリルトリオン・トリアファモン粒剤,カウンシルコンプリート１キロ粒剤,ヘラオモダカ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23792,テフリルトリオン・トリアファモン粒剤,カウンシルコンプリート１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23792,テフリルトリオン・トリアファモン粒剤,カウンシルコンプリート１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23792,テフリルトリオン・トリアファモン粒剤,カウンシルコンプリート１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,移植水稲,除草剤,23792,テフリルトリオン・トリアファモン粒剤,カウンシルコンプリート１キロ粒剤,水田一年生雑草,湛水散布又は無人航空機による散布
